164350	39	32.3874	119	44.7411	0		1347.6	74.3315
164351	39	32.3874	119	44.7411	0		1347.6	74.28015
164352	39	32.3874	119	44.7411	0		1347.6	74.2288
164353	39	32.3852	119	44.7363	3.85	183.61	1381.3	74.17745
164354	39	32.3834	119	44.7354	3.03	154.56	1389.3	74.1261
164355	39	32.3816	119	44.7342	3.19	151.1	1398.6	74.07475
164356	39	32.3799	119	44.7331	3.52	156.54	1407.5	74.0234
164357	39	32.3783	119	44.7324	3.95	164.46	1416.3	73.97205
164358	39	32.3767	119	44.7315	6.04	152.45	1424	73.9207
164359	39	32.3748	119	44.7303	6.58	153.98	1431.7	73.86935
164400	39	32.3731	119	44.7293	5.84	154.64	1438.9	73.818
164401	39	32.3716	119	44.7284	4.59	153.6	1446.2	73.736967
164402	39	32.3704	119	44.7277	3.19	161.45	1453.3	73.655933
164403	39	32.3694	119	44.7273	3.65	169.61	1460.3	73.5749
164404	39	32.3679	119	44.7269	5.78	169.18	1467.3	73.493867
164405	39	32.366	119	44.7265	7.27	172.83	1474	73.412833
164406	39	32.3637	119	44.7261	8.23	173.66	1480.6	73.3318
164407	39	32.3613	119	44.7257	7.71	172.94	1487.3	73.250767
164408	39	32.359	119	44.7254	7.69	176.57	1493.9	73.169733
164409	39	32.3567	119	44.7252	7.34	176.37	1500.5	73.0887
164410	39	32.3545	119	44.7251	7.86	179.73	1507.1	73.007667
164411	39	32.3522	119	44.7248	7.65	174.18	1513.7	72.926633
164412	39	32.35	119	44.7245	7.4	173.34	1520.2	72.8456
164413	39	32.3479	119	44.7238	7.29	161.45	1526.8	72.764567
164414	39	32.3458	119	44.7226	8.53	150.07	1533.1	72.683533
164415	39	32.3436	119	44.721	8.79	149.16	1539.4	72.6025
164416	39	32.3414	119	44.7192	9.07	144.94	1545.4	72.521467
164417	39	32.3394	119	44.7174	7.74	142.79	1551.6	72.440433
164418	39	32.3379	119	44.7156	6.97	127.43	1557.7	72.3594
