104708	39	32.4014	119	44.7871	5.89	271.64	1348.1	76.028
104709	39	32.4013	119	44.7895	7.05	268.4	1348.9	76.028
104710	39	32.4011	119	44.792	6.59	264.25	1350.2	76.028
104711	39	32.4008	119	44.7944	6.03	261.2	1352.1	76.028
104712	39	32.4004	119	44.7964	5.4	265.84	1354.7	76.028
104713	39	32.4	119	44.7985	5.38	264.31	1358	76.028
104714	39	32.3997	119	44.8006	5.62	259.11	1360.3	76.028
104715	39	32.3991	119	44.8027	5.76	252.54	1363.3	76.028
104716	39	32.3985	119	44.8046	5.64	254.08	1365.7	76.028
104717	39	32.398	119	44.8066	5.5	255.09	1368.9	76.028
104718	39	32.3975	119	44.8085	5.38	259.35	1372.5	76.028
104719	39	32.3973	119	44.8105	5.52	263.42	1375.7	76.028
104720	39	32.3972	119	44.8128	6.54	267.11	1378.9	76.028
104721	39	32.3972	119	44.815	5.75	270.04	1382.2	76.028
104722	39	32.3972	119	44.817	5.99	276.28	1385.5	76.028
104723	39	32.3974	119	44.8192	5.27	279.43	1388.8	76.028
104724	39	32.3975	119	44.8212	6.7	275.01	1392.4	76.028
104725	39	32.398	119	44.8237	8.22	286.95	1395.7	76.028
104726	39	32.3985	119	44.8268	8.69	283.58	1399.5	76.028
104727	39	32.3992	119	44.8297	7.79	286.13	1402.5	76.028
104728	39	32.3998	119	44.8323	7.23	286.53	1405.7	76.028
104729	39	32.4003	119	44.8347	6.81	284.8	1409.1	76.028
104730	39	32.4006	119	44.8371	6.95	281.4	1413	76.028
104731	39	32.401	119	44.8398	8.14	277.55	1417	76.028
104732	39	32.4014	119	44.8425	7.61	286.27	1420.9	76.028
104733	39	32.4019	119	44.8451	7.59	284.89	1425.4	76.028
104734	39	32.4025	119	44.8478	8.05	287.54	1429.7	76.028
104735	39	32.4031	119	44.8507	8.75	286.35	1434.2	76.028
104736	39	32.404	119	44.8535	8.66	295.24	1438.4	76.028
104737	39	32.4051	119	44.8561	7.46	296.41	1442.6	76.028
104738	39	32.4061	119	44.8583	7.03	294.22	1446.8	76.028
104739	39	32.4067	119	44.8605	6.67	286.61	1451.3	76.028
104740	39	32.4073	119	44.8627	6.6	284.81	1455.6	76.028
104741	39	32.4079	119	44.865	6.73	289.61	1459.7	76.028
104742	39	32.4086	119	44.8672	6.64	291.88	1463.9	76.028
104743	39	32.4093	119	44.8693	6.31	289.69	1468.3	76.028
104744	39	32.4098	119	44.8715	6.34	282.79	1472.8	76.028
104745	39	32.4102	119	44.8737	6.54	283.15	1477.3	76.028
104746	39	32.4107	119	44.876	6.59	287.42	1482	76.028
104747	39	32.4114	119	44.8781	6.28	295.51	1486.6	76.028
104748	39	32.4122	119	44.8799	5.63	301.62	1491.4	76.028
104749	39	32.4129	119	44.8814	4.15	297.04	1496.2	76.028
104750	39	32.4136	119	44.8826	3.83	309.8	1500.9	76.028
104751	39	32.4145	119	44.8838	5.06	309.3	1505.5	76.028
104752	39	32.4156	119	44.8853	6.43	314.84	1510.4	76.028
104753	39	32.4169	119	44.8869	6.66	314.06	1514.8	76.028
104754	39	32.4183	119	44.8885	6.31	316.92	1519.3	76.028
