174701	39	32.3771	119	44.7469	4.47	230.73	1344.7	76.028
174702	39	32.3765	119	44.7482	3.74	249.86	1345.3	76.028
174703	39	32.3762	119	44.7494	3.81	259.12	1345.9	76.028
174704	39	32.376	119	44.7504	1.76	255.16	1346.2	76.028
174705	39	32.3758	119	44.751	2.43	256.94	1346.8	76.028
174706	39	32.3757	119	44.7522	3.41	272.64	1348	76.028
174707	39	32.3757	119	44.7535	4.02	268.33	1349.1	76.028
174708	39	32.3758	119	44.7553	5.9	276.02	1350.2	76.028
174709	39	32.3762	119	44.7575	6.71	278.72	1349.9	76.028
174710	39	32.3767	119	44.7602	8.49	284.23	1349.5	76.028
174711	39	32.3773	119	44.763	7.62	286.07	1350.2	76.028
174712	39	32.3778	119	44.7657	7.62	294.36	1352.5	76.028
174713	39	32.3788	119	44.7682	7.75	301.79	1353.8	76.028
174714	39	32.3798	119	44.7709	9.25	291.78	1354.4	76.028
174715	39	32.3809	119	44.7737	8.69	300.99	1354.5	76.028
174716	39	32.3821	119	44.7764	8.8	303.32	1356.7	76.028
174717	39	32.3832	119	44.7792	9.33	298.53	1360.4	76.028
174718	39	32.3841	119	44.7821	8.68	298.75	1364.8	76.028
174719	39	32.3848	119	44.7851	8.8	300.19	1370.3	76.028
174720	39	32.3858	119	44.7881	9.66	299.8	1375.3	76.028
174721	39	32.3869	119	44.7912	9.57	302.34	1380.1	76.028
174722	39	32.3881	119	44.7943	9.36	299.08	1384.7	76.028
174723	39	32.3892	119	44.7973	9.15	293.96	1389.4	76.028
174724	39	32.39	119	44.8005	9.45	290.02	1394.3	76.028
174725	39	32.3908	119	44.8037	9.11	290.63	1399.2	76.028
174726	39	32.3916	119	44.8068	8.56	289.81	1404.1	76.028
174727	39	32.3923	119	44.8097	8.11	290.55	1409.2	76.028
174728	39	32.3929	119	44.8125	7.97	286.12	1414.6	76.028
174729	39	32.3934	119	44.8154	7.86	285.87	1420	76.028
174730	39	32.3939	119	44.8181	7.62	288.72	1425.3	76.028
174731	39	32.3946	119	44.8208	7.79	288.86	1430.6	76.028
174732	39	32.3952	119	44.8235	8.05	289.43	1435.9	76.028
174733	39	32.3959	119	44.8262	7.62	291.47	1441.2	76.028
174734	39	32.3967	119	44.8287	6.95	296.13	1446.4	76.028
174735	39	32.3976	119	44.8308	6.23	303.74	1451.7	76.028
174736	39	32.3985	119	44.8326	6.1	303.66	1457	76.028
174737	39	32.3994	119	44.8345	5.94	301.6	1462.5	76.028
174738	39	32.4003	119	44.8365	6.81	301.64	1467.8	76.028
174739	39	32.4012	119	44.8385	6.55	304.15	1473.2	76.028
174740	39	32.4024	119	44.8404	7.01	313.96	1478.7	76.028
174741	39	32.4038	119	44.8421	6.75	316.8	1484	76.028
174742	39	32.4053	119	44.844	7.59	316.74	1489.2	76.028
174743	39	32.4068	119	44.8461	7.29	305.72	1494	76.028
174744	39	32.4082	119	44.8487	8.78	302.85	1498.7	76.028
174745	39	32.4096	119	44.8513	8.69	305.55	1503.3	76.028
